"city","metrics","price"
"Oakland","Apples (1 lb)","2.25 $"
"Oakland","Banana (1 lb)","0.92 $"
"Oakland","Oranges (1 lb)","1.64 $"
"Oakland","Tomato (1 lb)","2.91 $"
"Oakland","Potato (1 lb)","1.75 $"
"Oakland","Onion (1 lb)","1.53 $"
"Oakland","Lettuce (1 head)","2.63 $"
"Oakland","Water (1.5 liter bottle)","2.00 $"
"Oakland","Bottle of Wine (Mid-Range)","13.00 $"
"Oakland","Domestic Beer (0.5 liter bottle)","2.51 $"
"Oakland","Imported Beer (12 oz small bottle)","2.67 $"
"Oakland","Cigarettes 20 Pack (Marlboro)","10.00 $"
"Oakland","Transportation","Edit"
"Oakland","One-way Ticket (Local Transport)","3.88 $"
"Oakland","Monthly Pass (Regular Price)","95.00 $"
"Oakland","Taxi Start (Normal Tariff)","3.50 $"
"Oakland","Taxi 1 mile (Normal Tariff)","3.35 $"
"Oakland","Taxi 1hour Waiting (Normal Tariff)","40.00 $"
"Oakland","Gasoline (1 gallon)","3.63 $"
"Oakland","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","23,010.00 $"
"Oakland","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","22,607.71 $"
"Oakland","Utilities (Monthly)","Edit"
"Oakland","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","260.21 $"
"Oakland","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.12 $"
"Oakland","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","64.05 $"
"Oakland","Sports And Leisure","Edit"
"Oakland","Fitness Club, Monthly Fee for 1 Adult","79.25 $"
"Oakland","Tennis Court Rent (1 Hour on Weekend)","23.75 $"
"Oakland","Cinema, International Release, 1 Seat","13.50 $"
"Oakland","Childcare","Edit"
"Oakland","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","1,419.44 $"
"Oakland","International Primary School, Yearly for 1 Child","20,750.00 $"
"Oakland","Clothing And Shoes","Edit"
"Oakland","1 Pair of Jeans (Levis 501 Or Similar)","53.38 $"
"Oakland","1 Summer Dress in a Chain Store (Zara, H&M, ...)","48.80 $"
"Oakland","1 Pair of Nike Running Shoes (Mid-Range)","84.15 $"
"Oakland","1 Pair of Men Leather Business Shoes","118.33 $"
"Oakland","Rent Per Month","Edit"
"Oakland","Apartment (1 bedroom) in City Centre","2,743.62 $"
"Oakland","Apartment (1 bedroom) Outside of Centre","2,198.83 $"
"Oakland","Apartment (3 bedrooms) in City Centre","4,800.00 $"
"Oakland","Apartment (3 bedrooms) Outside of Centre","3,450.00 $"
"Oakland","Buy Apartment Price","Edit"
"Oakland","Price per Square Feet to Buy Apartment in City Centre","1,099.80 $"
"Oakland","Price per Square Feet to Buy Apartment Outside of Centre","476.93 $"
"Oakland","Salaries And Financing","Edit"
"Oakland","Average Monthly Net Salary (After Tax)","5,705.70 $"
"Oakland","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.79"
"Minneapolis","Meal, Inexpensive Restaurant","18.00 $"
"Minneapolis","Meal for 2 People, Mid-range Restaurant, Three-course","65.00 $"
"Minneapolis","McMeal at McDonalds (or Equivalent Combo Meal)","8.00 $"
"Minneapolis","Domestic Beer (1 pint draught)","6.00 $"
"Minneapolis","Imported Beer (12 oz small bottle)","6.00 $"
"Minneapolis","Cappuccino (regular)","4.63 $"
"Minneapolis","Coke/Pepsi (12 oz small bottle)","1.93 $"
"Minneapolis","Water (12 oz small bottle)","1.59 $"
"Minneapolis","Markets","Edit"
"Minneapolis","Milk (regular), (1 gallon)","3.11 $"
"Minneapolis","Loaf of Fresh White Bread (1 lb)","2.83 $"
"Minneapolis","Rice (white), (1 lb)","2.46 $"
"Minneapolis","Eggs (regular) (12)","2.14 $"
"Minneapolis","Local Cheese (1 lb)","4.67 $"
"Minneapolis","Chicken Fillets (1 lb)","5.11 $"
"Minneapolis","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","6.43 $"
"Minneapolis","Apples (1 lb)","2.80 $"
"Minneapolis","Banana (1 lb)","0.83 $"
"Minneapolis","Oranges (1 lb)","3.07 $"
"Minneapolis","Tomato (1 lb)","2.10 $"
"Minneapolis","Potato (1 lb)","1.24 $"
"Minneapolis","Onion (1 lb)","1.59 $"
"Minneapolis","Lettuce (1 head)","1.78 $"
"Minneapolis","Water (1.5 liter bottle)","2.22 $"
"Minneapolis","Bottle of Wine (Mid-Range)","12.00 $"
"Minneapolis","Domestic Beer (0.5 liter bottle)","2.59 $"
"Minneapolis","Imported Beer (12 oz small bottle)","3.13 $"
"Minneapolis","Cigarettes 20 Pack (Marlboro)","10.00 $"
"Minneapolis","Transportation","Edit"
"Minneapolis","One-way Ticket (Local Transport)","2.50 $"
"Minneapolis","Monthly Pass (Regular Price)","84.00 $"
"Minneapolis","Taxi Start (Normal Tariff)","3.75 $"
"Minneapolis","Taxi 1 mile (Normal Tariff)","2.50 $"
"Minneapolis","Taxi 1hour Waiting (Normal Tariff)","30.00 $"
"Minneapolis","Gasoline (1 gallon)","2.60 $"
"Minneapolis","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","23,000.00 $"
"Minneapolis","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","21,606.12 $"
"Minneapolis","Utilities (Monthly)","Edit"
"Minneapolis","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","143.53 $"
"Minneapolis","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.25 $"
"Minneapolis","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","59.86 $"
"Minneapolis","Sports And Leisure","Edit"
"Minneapolis","Fitness Club, Monthly Fee for 1 Adult","70.29 $"
"Minneapolis","Tennis Court Rent (1 Hour on Weekend)","25.33 $"
"Minneapolis","Cinema, International Release, 1 Seat","11.00 $"
"Minneapolis","Childcare","Edit"
"Minneapolis","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","1,458.57 $"
"Minneapolis","International Primary School, Yearly for 1 Child","18,683.33 $"
"Minneapolis","Clothing And Shoes","Edit"
"Minneapolis","1 Pair of Jeans (Levis 501 Or Similar)","39.95 $"
"Minneapolis","1 Summer Dress in a Chain Store (Zara, H&M, ...)","36.75 $"
"Minneapolis","1 Pair of Nike Running Shoes (Mid-Range)","78.52 $"
"Minneapolis","1 Pair of Men Leather Business Shoes","101.27 $"
"Minneapolis","Rent Per Month","Edit"
"Minneapolis","Apartment (1 bedroom) in City Centre","1,498.05 $"
"Minneapolis","Apartment (1 bedroom) Outside of Centre","1,115.61 $"
"Minneapolis","Apartment (3 bedrooms) in City Centre","2,748.95 $"
"Minneapolis","Apartment (3 bedrooms) Outside of Centre","1,874.69 $"
"Minneapolis","Buy Apartment Price","Edit"
"Minneapolis","Price per Square Feet to Buy Apartment in City Centre","428.77 $"
"Minneapolis","Price per Square Feet to Buy Apartment Outside of Centre","183.93 $"
"Minneapolis","Salaries And Financing","Edit"
"Minneapolis","Average Monthly Net Salary (After Tax)","4,334.70 $"
"Minneapolis","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.44"
"Tulsa","Meal, Inexpensive Restaurant","14.50 $"
"Tulsa","Meal for 2 People, Mid-range Restaurant, Three-course","46.50 $"
"Tulsa","McMeal at McDonalds (or Equivalent Combo Meal)","8.00 $"
"Tulsa","Domestic Beer (1 pint draught)","4.00 $"
"Tulsa","Imported Beer (12 oz small bottle)","6.00 $"
"Tulsa","Cappuccino (regular)","5.14 $"
"Tulsa","Coke/Pepsi (12 oz small bottle)","1.90 $"
"Tulsa","Water (12 oz small bottle)","1.53 $"
"Tulsa","Markets","Edit"
"Tulsa","Milk (regular), (1 gallon)","3.42 $"
"Tulsa","Loaf of Fresh White Bread (1 lb)","2.31 $"
"Tulsa","Rice (white), (1 lb)","1.52 $"
"Tulsa","Eggs (regular) (12)","2.64 $"
"Tulsa","Local Cheese (1 lb)","4.16 $"
"Tulsa","Chicken Fillets (1 lb)","3.55 $"
"Tulsa","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","4.59 $"
"Tulsa","Apples (1 lb)","1.44 $"
"Tulsa","Banana (1 lb)","0.65 $"
"Tulsa","Oranges (1 lb)","1.10 $"
"Tulsa","Tomato (1 lb)","1.25 $"
"Tulsa","Potato (1 lb)","0.78 $"
"Tulsa","Onion (1 lb)","0.88 $"
"Tulsa","Lettuce (1 head)","1.59 $"
"Tulsa","Water (1.5 liter bottle)","1.97 $"
"Tulsa","Bottle of Wine (Mid-Range)","10.50 $"
"Tulsa","Domestic Beer (0.5 liter bottle)","2.54 $"
"Tulsa","Imported Beer (12 oz small bottle)","2.59 $"
"Tulsa","Cigarettes 20 Pack (Marlboro)","8.25 $"
"Tulsa","Transportation","Edit"
"Tulsa","One-way Ticket (Local Transport)","1.75 $"
"Tulsa","Monthly Pass (Regular Price)","45.00 $"
"Tulsa","Taxi Start (Normal Tariff)","2.50 $"
"Tulsa","Taxi 1 mile (Normal Tariff)","2.00 $"
"Tulsa","Taxi 1hour Waiting (Normal Tariff)","30.00 $"
"Tulsa","Gasoline (1 gallon)","2.24 $"
"Tulsa","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","24,000.00 $"
"Tulsa","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","21,500.00 $"
"Tulsa","Utilities (Monthly)","Edit"
"Tulsa","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","196.74 $"
"Tulsa","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.17 $"
"Tulsa","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","62.11 $"
"Tulsa","Sports And Leisure","Edit"
"Tulsa","Fitness Club, Monthly Fee for 1 Adult","34.86 $"
"Tulsa","Tennis Court Rent (1 Hour on Weekend)","12.50 $"
"Tulsa","Cinema, International Release, 1 Seat","12.00 $"
"Tulsa","Childcare","Edit"
"Tulsa","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","793.74 $"
"Tulsa","International Primary School, Yearly for 1 Child","13,266.67 $"
"Tulsa","Clothing And Shoes","Edit"
"Tulsa","1 Pair of Jeans (Levis 501 Or Similar)","44.00 $"
"Tulsa","1 Summer Dress in a Chain Store (Zara, H&M, ...)","29.86 $"
"Tulsa","1 Pair of Nike Running Shoes (Mid-Range)","80.62 $"
"Tulsa","1 Pair of Men Leather Business Shoes","80.00 $"
"Tulsa","Rent Per Month","Edit"
"Tulsa","Apartment (1 bedroom) in City Centre","1,061.92 $"
"Tulsa","Apartment (1 bedroom) Outside of Centre","844.67 $"
"Tulsa","Apartment (3 bedrooms) in City Centre","1,564.29 $"
"Tulsa","Apartment (3 bedrooms) Outside of Centre","1,064.29 $"
"Tulsa","Buy Apartment Price","Edit"
"Tulsa","Price per Square Feet to Buy Apartment in City Centre","205.03 $"
"Tulsa","Price per Square Feet to Buy Apartment Outside of Centre","65.82 $"
"Tulsa","Salaries And Financing","Edit"
"Tulsa","Average Monthly Net Salary (After Tax)","3,656.35 $"
"Tulsa","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.66"
"Tampa","Meal, Inexpensive Restaurant","15.50 $"
"Tampa","Meal for 2 People, Mid-range Restaurant, Three-course","60.00 $"
"Tampa","McMeal at McDonalds (or Equivalent Combo Meal)","8.50 $"
"Tampa","Domestic Beer (1 pint draught)","5.00 $"
"Tampa","Imported Beer (12 oz small bottle)","6.00 $"
"Tampa","Cappuccino (regular)","4.24 $"
"Tampa","Coke/Pepsi (12 oz small bottle)","2.15 $"
"Tampa","Water (12 oz small bottle)","1.57 $"
"Tampa","Markets","Edit"
"Tampa","Milk (regular), (1 gallon)","3.63 $"
"Tampa","Loaf of Fresh White Bread (1 lb)","2.66 $"
"Tampa","Rice (white), (1 lb)","2.15 $"
"Tampa","Eggs (regular) (12)","2.45 $"
"Tampa","Local Cheese (1 lb)","6.04 $"
"Tampa","Chicken Fillets (1 lb)","6.77 $"
"Tampa","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","6.57 $"
"Tampa","Apples (1 lb)","2.34 $"
"Tampa","Banana (1 lb)","0.73 $"
"Tampa","Oranges (1 lb)","1.79 $"
"Tampa","Tomato (1 lb)","2.30 $"
"Tampa","Potato (1 lb)","1.57 $"
"Tampa","Onion (1 lb)","1.16 $"
"Tampa","Lettuce (1 head)","1.72 $"
"Tampa","Water (1.5 liter bottle)","2.15 $"
"Tampa","Bottle of Wine (Mid-Range)","10.00 $"
"Tampa","Domestic Beer (0.5 liter bottle)","2.66 $"
"Tampa","Imported Beer (12 oz small bottle)","3.84 $"
"Tampa","Cigarettes 20 Pack (Marlboro)","7.60 $"
"Tampa","Transportation","Edit"
"Tampa","One-way Ticket (Local Transport)","2.00 $"
"Tampa","Monthly Pass (Regular Price)","65.00 $"
"Tampa","Taxi Start (Normal Tariff)","2.75 $"
"Tampa","Taxi 1 mile (Normal Tariff)","3.00 $"
"Tampa","Taxi 1hour Waiting (Normal Tariff)","35.00 $"
"Tampa","Gasoline (1 gallon)","2.77 $"
"Tampa","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","23,500.00 $"
"Tampa","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","23,103.40 $"
"Tampa","Utilities (Monthly)","Edit"
"Tampa","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","159.45 $"
"Tampa","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.13 $"
"Tampa","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","65.87 $"
"Tampa","Sports And Leisure","Edit"
"Tampa","Fitness Club, Monthly Fee for 1 Adult","30.10 $"
"Tampa","Tennis Court Rent (1 Hour on Weekend)","25.21 $"
"Tampa","Cinema, International Release, 1 Seat","12.55 $"
"Tampa","Childcare","Edit"
"Tampa","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","708.12 $"
"Tampa","International Primary School, Yearly for 1 Child","13,964.67 $"
"Tampa","Clothing And Shoes","Edit"
"Tampa","1 Pair of Jeans (Levis 501 Or Similar)","40.19 $"
"Tampa","1 Summer Dress in a Chain Store (Zara, H&M, ...)","32.62 $"
"Tampa","1 Pair of Nike Running Shoes (Mid-Range)","79.64 $"
"Tampa","1 Pair of Men Leather Business Shoes","103.92 $"
"Tampa","Rent Per Month","Edit"
"Tampa","Apartment (1 bedroom) in City Centre","1,539.92 $"
"Tampa","Apartment (1 bedroom) Outside of Centre","1,114.61 $"
"Tampa","Apartment (3 bedrooms) in City Centre","2,385.27 $"
"Tampa","Apartment (3 bedrooms) Outside of Centre","1,709.80 $"
"Tampa","Buy Apartment Price","Edit"
"Tampa","Price per Square Feet to Buy Apartment in City Centre","371.42 $"
"Tampa","Price per Square Feet to Buy Apartment Outside of Centre","129.84 $"
"Tampa","Salaries And Financing","Edit"
"Tampa","Average Monthly Net Salary (After Tax)","3,789.39 $"
"Tampa","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.45"
"Arlington","Meal, Inexpensive Restaurant","15.00 $"
"Arlington","Meal for 2 People, Mid-range Restaurant, Three-course","79.00 $"
"Arlington","McMeal at McDonalds (or Equivalent Combo Meal)","9.00 $"
"Arlington","Domestic Beer (1 pint draught)","5.00 $"
"Arlington","Imported Beer (12 oz small bottle)","7.00 $"
"Arlington","Cappuccino (regular)","4.03 $"
"Arlington","Coke/Pepsi (12 oz small bottle)","2.25 $"
"Arlington","Water (12 oz small bottle)","1.80 $"
"Arlington","Markets","Edit"
"Arlington","Milk (regular), (1 gallon)","3.33 $"
"Arlington","Loaf of Fresh White Bread (1 lb)","3.66 $"
"Arlington","Rice (white), (1 lb)","1.75 $"
"Arlington","Eggs (regular) (12)","2.68 $"
"Arlington","Local Cheese (1 lb)","6.20 $"
"Arlington","Chicken Fillets (1 lb)","4.41 $"
"Arlington","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","11.66 $"
"Arlington","Apples (1 lb)","1.64 $"
"Arlington","Banana (1 lb)","1.05 $"
"Arlington","Oranges (1 lb)","1.36 $"
"Arlington","Tomato (1 lb)","1.96 $"
"Arlington","Potato (1 lb)","1.30 $"
"Arlington","Onion (1 lb)","1.85 $"
"Arlington","Lettuce (1 head)","1.53 $"
"Arlington","Water (1.5 liter bottle)","1.08 $"
"Arlington","Bottle of Wine (Mid-Range)","15.00 $"
"Arlington","Domestic Beer (0.5 liter bottle)","2.09 $"
"Arlington","Imported Beer (12 oz small bottle)","2.17 $"
"Arlington","Cigarettes 20 Pack (Marlboro)","8.00 $"
"Arlington","Transportation","Edit"
"Arlington","One-way Ticket (Local Transport)","3.50 $"
"Arlington","Monthly Pass (Regular Price)","120.00 $"
"Arlington","Taxi Start (Normal Tariff)","3.00 $"
"Arlington","Taxi 1 mile (Normal Tariff)","2.16 $"
"Arlington","Taxi 1hour Waiting (Normal Tariff)","33.00 $"
"Arlington","Gasoline (1 gallon)","2.46 $"
"Arlington","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","22,955.00 $"
"Arlington","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","19,397.00 $"
"Arlington","Utilities (Monthly)","Edit"
"Arlington","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","114.42 $"
"Arlington","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.30 $"
"Arlington","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","64.58 $"
"Arlington","Sports And Leisure","Edit"
"Arlington","Fitness Club, Monthly Fee for 1 Adult","65.00 $"
"Arlington","Tennis Court Rent (1 Hour on Weekend)","27.50 $"
"Arlington","Cinema, International Release, 1 Seat","15.00 $"
"Arlington","Childcare","Edit"
"Arlington","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","1,550.00 $"
"Arlington","International Primary School, Yearly for 1 Child","39,500.00 $"
"Arlington","Clothing And Shoes","Edit"
"Arlington","1 Pair of Jeans (Levis 501 Or Similar)","57.71 $"
"Arlington","1 Summer Dress in a Chain Store (Zara, H&M, ...)","44.00 $"
"Arlington","1 Pair of Nike Running Shoes (Mid-Range)","89.00 $"
"Arlington","1 Pair of Men Leather Business Shoes","116.00 $"
"Arlington","Rent Per Month","Edit"
"Arlington","Apartment (1 bedroom) in City Centre","2,175.02 $"
"Arlington","Apartment (1 bedroom) Outside of Centre","1,703.80 $"
"Arlington","Apartment (3 bedrooms) in City Centre","3,587.50 $"
"Arlington","Apartment (3 bedrooms) Outside of Centre","2,812.50 $"
"Arlington","Buy Apartment Price","Edit"
"Arlington","Price per Square Feet to Buy Apartment in City Centre","1,346.36 $"
"Arlington","Price per Square Feet to Buy Apartment Outside of Centre","431.47 $"
"Arlington","Salaries And Financing","Edit"
"Arlington","Average Monthly Net Salary (After Tax)","6,393.18 $"
"Arlington","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate","3.52"
"New-Orleans","Meal, Inexpensive Restaurant","20.00 $"
"New-Orleans","Meal for 2 People, Mid-range Restaurant, Three-course","67.50 $"
"New-Orleans","McMeal at McDonalds (or Equivalent Combo Meal)","8.25 $"
"New-Orleans","Domestic Beer (1 pint draught)","3.50 $"
"New-Orleans","Imported Beer (12 oz small bottle)","6.00 $"
"New-Orleans","Cappuccino (regular)","4.56 $"
"New-Orleans","Coke/Pepsi (12 oz small bottle)","1.93 $"
"New-Orleans","Water (12 oz small bottle)","1.52 $"
"New-Orleans","Markets","Edit"
"New-Orleans","Milk (regular), (1 gallon)","4.40 $"
"New-Orleans","Loaf of Fresh White Bread (1 lb)","3.38 $"
"New-Orleans","Rice (white), (1 lb)","2.10 $"
"New-Orleans","Eggs (regular) (12)","2.44 $"
"New-Orleans","Local Cheese (1 lb)","5.65 $"
"New-Orleans","Chicken Fillets (1 lb)","4.00 $"
"New-Orleans","Beef Round (1 lb) (or Equivalent Back Leg Red Meat)","4.70 $"
"New-Orleans","Apples (1 lb)","2.02 $"
"New-Orleans","Banana (1 lb)","0.66 $"
"New-Orleans","Oranges (1 lb)","1.49 $"
"New-Orleans","Tomato (1 lb)","2.02 $"
"New-Orleans","Potato (1 lb)","1.32 $"
"New-Orleans","Onion (1 lb)","1.03 $"
"New-Orleans","Lettuce (1 head)","1.83 $"
"New-Orleans","Water (1.5 liter bottle)","1.75 $"
"New-Orleans","Bottle of Wine (Mid-Range)","13.00 $"
"New-Orleans","Domestic Beer (0.5 liter bottle)","3.33 $"
"New-Orleans","Imported Beer (12 oz small bottle)","3.50 $"
"New-Orleans","Cigarettes 20 Pack (Marlboro)","6.99 $"
"New-Orleans","Transportation","Edit"
"New-Orleans","One-way Ticket (Local Transport)","1.25 $"
"New-Orleans","Monthly Pass (Regular Price)","55.00 $"
"New-Orleans","Taxi Start (Normal Tariff)","4.30 $"
"New-Orleans","Taxi 1 mile (Normal Tariff)","3.45 $"
"New-Orleans","Taxi 1hour Waiting (Normal Tariff)","23.00 $"
"New-Orleans","Gasoline (1 gallon)","2.12 $"
"New-Orleans","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car)","26,000.00 $"
"New-Orleans","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car)","23,120.57 $"
"New-Orleans","Utilities (Monthly)","Edit"
"New-Orleans","Basic (Electricity, Heating, Cooling, Water, Garbage) for 915 sq ft Apartment","197.40 $"
"New-Orleans","1 min. of Prepaid Mobile Tariff Local (No Discounts or Plans)","0.14 $"
"New-Orleans","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)","68.49 $"
"New-Orleans","Sports And Leisure","Edit"
"New-Orleans","Fitness Club, Monthly Fee for 1 Adult","56.42 $"
"New-Orleans","Tennis Court Rent (1 Hour on Weekend)","25.32 $"
"New-Orleans","Cinema, International Release, 1 Seat","13.00 $"
"New-Orleans","Childcare","Edit"
"New-Orleans","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child","858.33 $"
